Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7qhuaYIafvH285FtQT71oQ,"Al Amanecer","¡Es Que No Hay Manera!","Los Fresones Rebeldes",1997-04-13,159906,47,false,,2025-07-02T09:53:42Z,"","Subterfuge Records distributed by Altafonte",0.37,0.876,9,-7.159,1,0.191,0.0322,0,0.181,0.434,197.783,4
spotify:track:6dMKB6nyxcg8hllDzPCvRc,"La senda del tiempo","Gente Impresentable","Celtas Cortos",1990,270466,58,false,,2025-07-02T09:53:42Z,"rock celta,celta","DRO/EastWest Spain",0.307,0.693,2,-3.902,1,0.0281,0.0259,0.0237,0.212,0.357,149.607,4
spotify:track:37f6dBsGwi5V9OOXI1KYe7,"Promesas que no valen nada","Poligamia","Los Piratas",1995-01-01,219320,48,false,,2025-07-02T09:53:42Z,"","WM Spain",0.467,0.891,0,-7.868,1,0.0602,0.0311,0.0000883,0.211,0.505,88.82,4
spotify:track:4tzi4VV1vCTZsT4SEKQIKJ,"Serenade","Devil Came to Me","Dover",1997,234280,56,false,,2025-07-02T09:53:42Z,"","Subterfuge Records distributed by Altafonte",0.524,0.776,5,-6.193,0,0.0404,0.033,0.0000216,0.147,0.301,123.622,4
spotify:track:3EPd9riN2R8Zjl6GkrxxGl,"El roce de tu cuerpo","Muy Deficiente","Platero Y Tu",1992-06-12,250093,56,false,,2025-07-02T09:53:42Z,"","DRO/EastWest Spain",0.457,0.904,7,-4.67,1,0.0659,0.015,0.0000501,0.2,0.237,171.633,4
spotify:track:1hPMKvTLOgVBlgC7Lydgtf,"Sin llaves","La Rebelión De Los Hombres Rana","El Último De La Fila",1995-10-20,216493,42,false,,2025-07-02T09:53:42Z,"rock en español","WM Spain",0.64,0.76,7,-5.816,1,0.0311,0.363,0.00745,0.325,0.44,149.833,4
spotify:track:7vafezC0u0nftVpGF6jftk,"Delgadito","Instintos Naturales","La Rabia Del Milenio",2001-05-14,248546,43,false,,2025-07-02T09:53:42Z,"","WM Spain",0.611,0.892,11,-5.234,1,0.0381,0.0635,0,0.604,0.914,134.29,4
spotify:track:1AnM5ftFkAjyYc5k1KFltS,"Mi coco","Manual para los fieles","Los Piratas",1997,289653,38,false,,2025-07-02T09:53:42Z,"","WM Spain",0.519,0.562,0,-4.937,1,0.0672,0.0135,0,0.283,0.282,147.952,4
spotify:track:0wkQHjULGZeZC15hOl9jl4,"Cosas de la Edad","Cosas de la Edad","Modestia Aparte",1990-03-22,173081,47,false,,2025-07-02T09:53:42Z,"","Lollipop",0.558,0.908,4,-11.133,0,0.0502,0.0364,0.00000156,0.0618,0.694,102.685,4
spotify:track:6NfxNXuOFEGVz0hr8qnlEj,"Prefiero el Trapecio","Arena En Los Bolsillos","Manolo Garcia",1998-11-14,296800,51,false,,2025-07-02T09:53:42Z,"flamenco,flamenco pop","Ariola",0.686,0.662,6,-5.529,0,0.0425,0.545,0,0.0829,0.789,141.956,4
spotify:track:0DXI6c9tNWsI4tvUftkQN8,"Tu Calorro","Estopa","Estopa",1999-10-18,190626,65,false,,2025-07-02T09:53:42Z,"flamenco,flamenco pop","Ariola",0.713,0.768,0,-9.115,1,0.0662,0.229,0,0.447,0.962,88.012,4
