Track;URI;Track;Name;Album;Name;Artist;Name(s);Release;Date;Duration;(ms);Popularity;Explicit;Added;By;Added;At;Genres;Record;Label;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time;Signature
spotify:track:1qKxd0wZWIBR2D3dqFJbVD;Corazón de Tiza;Caja de Canciones;Radio Futura;1984;216560;43;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;rock en español;Ariola;0.57;0.866;4;-10.056;1;0.0401;0.0393;0.000556;0.354;0.861;98.823;4;;;;;;;;;;
spotify:track:4fecwWpiLBXPEt4h5g0M0n;Groenlandia;Groenlandia;Zombies;06/05/2008;225133;42;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;BMG Music;0.729;0.74;8;-5.186;0;0.0309;0.36;0.062;0.0769;0.848;149.76;4;;;;;;;;;;
spotify:track:7KTDSXZGdlsbUsdPnZsJMr;La Noche No Es para Mí;Videorama;Video;01/02/2000;282293;35;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Zafiro;0.581;0.906;1;-4.46;1;0.0911;0.0749;0.0665;0.367;0.926;166.927;4;;;;;;;;;;
spotify:track:437MUs4kWnpM79CIwCHiRP;Fotonovela;Lo Mejor de Ivan;Ivan;1979;275720;49;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;disco italiana,italo dance,hi-nrg;Sony Music Entertainment;0.683;0.568;9;-11.339;0;0.0337;0.0315;0.126;0.0802;0.962;119.8;4;;;;;;;;;;
spotify:track:4bus2q9CQeh0c4qboNWJTz;Yo No Me Llamo Javier;30 Años de Éxitos;Los Toreros Muertos;30/01/1986;263506;54;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;rock en español,rock latino;Ariola;0.734;0.665;0;-10.352;1;0.063;0.449;0.0000128;0.0947;0.895;128.798;4;;;;;;;;;;
spotify:track:43jXcwbCZJqEEZRkIXT8mJ;Voy a mil;Grandes Exitos;Ole Ole;30/03/2010;259959;21;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Parlophone Spain;0.665;0.898;9;-5.367;1;0.0887;0.218;0.00617;0.0661;0.656;75.894;4;;;;;;;;;;
spotify:track:0j3BKjl92queCWvJ3FpE08;La Vida Qué Mala Es;Último Concierto;91;1996;358747;27;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Pentatonia Records;0.568;0.844;9;-5.801;1;0.0825;0.0282;0.00108;0.951;0.336;111.903;4;;;;;;;;;;
spotify:track:6xsvRkIKGEnMkMSKruiabe;Todos los Negritos Tienen Hambre (Y Frío) - Vivo 1984;Vaya Cristo!;Glutamato Ye Ye;11/02/2013;221293;18;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;LEMURIA MUSIC;0.311;0.877;2;-3.221;1;0.0389;0.062;0.00000322;0.344;0.753;139.305;4;;;;;;;;;;
spotify:track:7yuTvocZwclFVYlEgrkjaA;¿Y Tú de Quién Eres?;Los Grandisimos Exitos De Los Chanlas;No Me Pises Que Llevo Chanclas;20/05/1996;226640;36;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;CBS;0.62;0.802;0;-6.837;1;0.0451;0.142;0;0.0602;0.785;79.218;4;;;;;;;;;;
spotify:track:5DxWT0fsJiySSxJdRm4Ih1;Acércate y Bésame;Volver a Casa;La Trampa;20/07/1990;237733;31;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Sony Music Entertainment;0.694;0.837;9;-9.362;1;0.0321;0.0183;0;0.294;0.772;137.929;4;;;;;;;;;;
spotify:track:4V9rNbT5b0TTZrGAEgteDi;Camino de la cama;En Beneficio De todos;Siniestro Total;01/01/1990;212360;28;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;DRO/EastWest Spain;0.583;0.955;2;-3.482;1;0.0628;0.0085;0;0.202;0.858;157.035;4;;;;;;;;;;
spotify:track:6XBqSb8GsrLzTLcr5kwmUN;Te Echo de Menos;Corazon De Rock & Roll;La Trampa;19/03/2001;274973;29;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Zafiro;0.643;0.898;5;-4.889;1;0.0337;0.074;0;0.237;0.783;112.523;4;;;;;;;;;;
spotify:track:0hReeFKWUNxbwQr5XGisXD;Mala Mujer;Doctor Amor;Los Sencillos;19/03/2001;225920;17;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Ariola;0.672;0.894;0;-6.319;0;0.0501;0.391;0;0.141;0.848;130.155;4;;;;;;;;;;
spotify:track:7EWKAYWmUc1cTfEimTKvou;Háblame de Ti;Un Par de Corazones y Otros Grandes Éxitos;Pecos;1978;207306;43;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Sony Music Media;0.708;0.802;5;-6.853;1;0.0477;0.318;0;0.151;0.785;124.641;4;;;;;;;;;;
spotify:track:4XIy5VoEpeC9CCJQFP17Y6;Echo de Menos;Echate Un Cantecito;Kiko Veneno;1992;227360;29;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;flamenco,flamenco pop;Legacy Recordings;0.775;0.64;9;-14.766;1;0.0406;0.0991;0.0000467;0.0816;0.91;111.105;4;;;;;;;;;;
spotify:track:0nbV5uNvFiyw24U1Rcekh8;Debajo del Puente;Tan Cerca De Mí;Pedro Guerra;29/01/1997;221840;31;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;trova,nueva trova,cantautores,folk latino,bolero;Ariola;0.616;0.524;1;-8.565;0;0.0476;0.272;0;0.11;0.348;80.998;4;;;;;;;;;;
spotify:track:5fuiYDXvDMVqsa3o8B8KLR;No Hay Tregua;Barricada;Barricada;01/01/1990;175333;50;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Universal Music Spain S.L.;0.271;0.678;7;-12.355;1;0.038;0.116;0.00886;0.954;0.273;145.498;4;;;;;;;;;;
spotify:track:5YrrTg4O6MTF2L7WlfotJn;Cuando Duermes;Esta Llorando El Sol;Cómplices;14/10/1991;301840;44;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;rock en español,rock latino;RCA Records Label;0.639;0.757;8;-12.953;1;0.0292;0.529;0.19;0.103;0.698;127.039;4;;;;;;;;;;
spotify:track:0OvZ39UskFDLzbeatm0rbh;Grita;Hombre En El Espejo;Melon Diesel;14/05/2001;221666;36;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Epic;0.641;0.817;4;-4.989;1;0.0268;0.0116;0;0.112;0.441;114.485;4;;;;;;;;;;
spotify:track:7Cd7umUyXCf7xWCVzgKlnZ;Contamíname;Pedro Guerra 30 Años;Pedro Guerra;09/04/2013;225853;38;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;trova,nueva trova,cantautores,folk latino,bolero;Legacy Recordings;0.493;0.447;9;-9.303;1;0.233;0.912;0.00000107;0.983;0.554;162.686;4;;;;;;;;;;
spotify:track:2MgQjrUaYSPikmcb4vdnsC;Manué;Cara-Dura;Los Inhumanos;19/03/2001;172666;28;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;rock en español;Zafiro;0.638;0.963;9;-4.075;1;0.069;0.274;0;0.87;0.667;127.674;4;;;;;;;;;;
spotify:track:0Ak8vyfq6F2UvjZJU502jL;Coge el Tren;Coge El Tren;Mermelada;29/08/2002;121893;21;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Zafiro;0.662;0.419;2;-14.241;1;0.111;0.114;0.0000102;0.108;0.961;108.522;4;;;;;;;;;;
spotify:track:2YC3neZr19WGZ1FbBVd3Uc;Los Amigos de Mis Amigas Son Mis Amigos;Los Amigos de Mis Amigas Son Mis Amigos;Objetivo Birmania;21/07/1989;280400;38;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Sony Music Entertainment;0.72;0.851;3;-9.712;1;0.0298;0.0315;0.00846;0.106;0.957;133.12;4;;;;;;;;;;
spotify:track:3xi7tKuBss25X34eNwWac7;Bolillón;Los Grandisimos Exitos De Los Chanlas;No Me Pises Que Llevo Chanclas;20/05/1996;192106;36;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;CBS;0.762;0.738;4;-7.477;0;0.0665;0.0324;0;0.0771;0.977;146.5;4;;;;;;;;;;
spotify:track:2tFw1rpG8RqiWPJJDPikJt;Un Sorbito de Champagne;Lo Mejor de los Brincos;Los Brincos;1964;171306;35;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Sony Music Entertainment;0.368;0.342;1;-8.406;0;0.0307;0.899;0.000412;0.0894;0.492;184.353;4;;;;;;;;;;
spotify:track:1k4kMMTPN5Yc0KdMxtMTuj;Los Chicos Con las Chicas;Los Chicos Con las Chicas;Los Bravos;1967;132933;33;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;RCA Records Label;0.562;0.868;4;-3.124;1;0.0585;0.756;0;0.219;0.727;129.718;4;;;;;;;;;;
