Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4awJGQ6TIS542X4XS7PWu7,"A Tu Vera","La Inimitable","Lola Flores",1991-06-26,208666,26,false,perdi_23,2023-07-02T19:16:35Z,"flamenco","Divucsa",0.431,0.381,7,-9.818,1,0.0369,0.643,0,0.124,0.57,113.331,4
spotify:track:33k8zbWznPWMJyKW6uvFF6,"La Luna y el Toro","Mi Carro","Manolo Escobar",2005-05-05,233826,18,false,perdi_23,2023-07-02T19:16:35Z,"villancicos,flamenco","Divucsa",0.38,0.429,4,-7.846,1,0.0626,0.782,0.00000219,0.352,0.738,74.595,3
spotify:track:1EC0JRoSi9YL5zExd3Euc3,"No Puedo Vivir Sin Ti","4 Canciones","Los Ronaldos",2007-03-19,254840,63,false,perdi_23,2023-07-02T19:16:35Z,"","Subterfuge Records distributed by Altafonte",0.593,0.804,0,-4.917,1,0.037,0.412,0,0.109,0.596,128.425,4
spotify:track:5IU4JO2cpa0wPK8oQWFfCr,"Un Beso Y Una Flor","Super 20","Nino Bravo",1976-01-01,272800,64,false,perdi_23,2023-07-02T19:16:35Z,"","Universal Music Spain S.L.",0.258,0.522,9,-9.859,1,0.0316,0.688,0,0.0703,0.419,167.582,4
spotify:track:1kXTqAV4IshAbOQpWl9PkE,"Hay que venir al sur","Las 101 mejores canciones Italianas","Raffaela Carrá",2013-10-08,233360,0,false,perdi_23,2023-07-02T19:16:35Z,"","WM Spain",0.757,0.917,7,-5.729,1,0.0832,0.0308,0,0.0669,0.962,123.988,4
spotify:track:0i1GezGryGjdsyPovCkctk,"Vete","Vete","Los Amaya",2000-08-08,240213,42,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop","Sony Music Entertainment",0.467,0.772,4,-7.003,1,0.043,0.423,0.000321,0.371,0.596,158.208,4
spotify:track:17oji5hYaIqOFWFnPPWCeJ,"Hoy tengo ganas de ti","2 (Remasterizado 2017)","Miguel Gallardo",1976-05-12,245560,67,false,perdi_23,2023-07-02T19:16:35Z,"","WM Spain",0.396,0.362,6,-11.609,0,0.0481,0.806,0.0633,0.249,0.231,130.799,4
spotify:track:3gqvoaaF2xQmQ6uCD48PWY,"Ni Más Ni Menos - Remastered 2014","40 + 1 Aniversario 1973-2014","Los Chichos",2014-01-01,210209,36,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop","Universal Music Spain S.L.",0.556,0.924,0,-2.813,0,0.213,0.556,0.00000287,0.208,0.947,99.216,4
spotify:track:2LmlZvAmT1L0O3iPVSQWOX,"Hijo de la luna","Entre el Cielo y el Suelo (Bonus Tracks Edition)","Mecano",1986-06-16,259146,0,false,perdi_23,2023-07-02T19:16:35Z,"rock en español,pop latino","BMG Rights Management and Administration (Spain) S.L.U",0.45,0.527,1,-7.212,0,0.0341,0.695,0.00000831,0.0685,0.569,179.474,3
spotify:track:4PRJD9T23GQKQYKhJQcGGY,"Aquí No Hay Playa","The Refrescos","The Refrescos",1989-01-01,217626,51,false,perdi_23,2023-07-02T19:16:35Z,"","Universal Music Spain S.L.",0.583,0.949,9,-8.121,1,0.0385,0.277,0.00175,0.144,0.954,168.178,4
spotify:track:02PROe7elhI6Cyu6KJONhX,"Un Ramito de Violetas","Un Ramito De Violetas","Manzanita",1981,283866,54,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop","Sony Music Media",0.663,0.368,8,-15.672,0,0.0494,0.663,0.0000138,0.281,0.825,134.075,4
spotify:track:7pIfwKV8EOPmJlConSHk2E,"Se acabó","Se acabo","María Jiménez",1978,182466,50,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop","DRO/EastWest Spain",0.454,0.902,7,-4.572,1,0.162,0.32,0.00000697,0.157,0.786,168.327,4
spotify:track:5fc3XWSpJo6jTlbjnhGOJQ,"Eva Maria","Ayer Y Hoy","Formula V",1985-01-01,175506,40,false,perdi_23,2023-07-02T19:16:35Z,"","Universal Music Spain S.L.",0.724,0.578,10,-12.011,1,0.0367,0.363,0,0.0958,0.963,122.044,4
spotify:track:0EpCf7vGHOaUM8SNqt6vE2,"¡Hola, Mi Amor!","¡Hola, Mi Amor!...","Junco",1986-04-12,184020,51,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,flamenco pop,flamenco urbano","Universal Music Spain S.L.",0.808,0.698,10,-11.658,1,0.0765,0.273,0.00000475,0.231,0.961,162.66,4
spotify:track:4I644fN7UCChrmEgJIL4KL,"No Dudaría - Remasterizado","Antonio (Remasterizado 2022)","Antonio Flores",1980,213293,49,false,perdi_23,2023-07-02T19:16:35Z,"flamenco,trova,cantautores","Legacy Recordings",0.537,0.873,0,-4.816,1,0.0358,0.712,0,0.349,0.685,140.299,4
spotify:track:5yY2UPVQ9EBKBXh2dGtU6U,"A Mi Manera","10 Años Juntos","Siempre Asi",2001-09-20,214480,43,false,perdi_23,2023-07-02T19:17:48Z,"flamenco,villancicos,flamenco pop","Discos De Arte",0.642,0.852,8,-7.567,1,0.0548,0.0897,0.00000191,0.139,0.557,105.014,4
spotify:track:4DpvGOXDfjPqRkPbH8xdg6,"Háblame de Ti","Háblame de Ti","Pecos",1979,207933,49,false,perdi_23,2023-08-13T12:05:30Z,"","Sony Music Media",0.707,0.802,5,-6.878,1,0.0476,0.318,0,0.161,0.786,124.634,4
spotify:track:2FoXpK8G3FoUd6AtRmWtpo,"Cántame","A Bailar","Maria Del Monte",2005-01-01,239253,19,false,perdi_23,2023-08-13T12:06:01Z,"flamenco,flamenco pop","Universal Music Spain S.L.",0.512,0.76,9,-4.518,1,0.09,0.355,0.00000146,0.354,0.686,88.499,3
spotify:track:3QUy7Y3Ck6bxLxzksEIgYw,"Adiós amigo","iCollection","Raffaella Carrà",2016-08-19,169533,21,false,perdi_23,2023-08-13T12:07:12Z,"italo dance","WM Spain",0.679,0.794,11,-6.897,0,0.0792,0.126,0,0.262,0.966,143.927,4
spotify:track:2u6kCsnJO9McmlnGrtroaM,"Se Te Nota en la Mirada","Se Te Nota en la Mirada","Rafa Serna",2003-01-01,223058,39,false,perdi_23,2023-08-13T12:08:25Z,"flamenco,flamenco pop","Villamúsica distributed by Altafonte",0.721,0.827,0,-9.915,1,0.0698,0.14,0,0.0467,0.847,101.914,4
spotify:track:2x3MxkdvKiWvLor7yNeLWB,"All My Loving","Pasión Condal","Los Manolos",1991-06-23,193306,45,false,perdi_23,2023-08-13T12:08:57Z,"flamenco,flamenco pop","RCA Records Label",0.691,0.88,6,-9.687,1,0.0308,0.247,0.0177,0.296,0.961,103.491,4
spotify:track:40QuO7ydUjz4WiMCTIjiEN,"Se Acabo","Mitos de la Musica Española : Maria Jimenez","María Jiménez",2000-06-05,174893,17,false,perdi_23,2023-08-13T12:09:09Z,"flamenco,flamenco pop","Divucsa",0.629,0.565,6,-11.833,1,0.0948,0.611,0,0.112,0.751,88.54,4
spotify:track:0GzQB5WXavUEU8tfTCAd8m,"Cuando zarpa el amor","Diez De Corazon","Camela",2004-11-22,212400,61,false,perdi_23,2023-08-13T12:09:57Z,"flamenco,flamenco pop","Parlophone Spain",0.768,0.914,1,-4.134,0,0.0517,0.0855,0.00000522,0.0598,0.698,113.924,4
