Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1pv5scBTTQyqN2NOiEj8oe,"Sargento de Hierro","Air","Morgan",2018-03-16,239497,50,false,ordago13,2020-03-09T19:18:14Z,"","NORTH RECORDS",0.526,0.244,10,-8.363,1,0.0283,0.341,0.000387,0.068,0.175,133.014,4
spotify:track:1FQ0oX2fjXeD3RNQUEHnnr,"Canción De Pop De Amor","Movidas","Cariño",2018-11-09,169018,44,false,ordago13,2020-03-09T19:24:28Z,"","Elefant Records distributed by Altafonte",0.411,0.58,7,-11.263,1,0.0353,0.00443,0.00141,0.0627,0.805,195.018,4
spotify:track:1EeckpSZnrfkXI1FJZRfs6,"Tú Que Vienes a Rondarme","45 Cerebros y 1 Corazón","Maria Arnal;Marcel Bagés",2017-04-21,215068,42,false,ordago13,2020-03-09T19:26:30Z,"","Fina Estampa",0.577,0.361,9,-11.442,0,0.0327,0.976,0.00433,0.107,0.215,104.022,4
spotify:track:11pWusLCmw1LbdhvnxeYsj,"Torturas en los Bares","El Amor Está en la Tierra","Trepàt",2015-11-27,297000,17,false,ordago13,2020-03-09T19:36:23Z,"","Miel De Moscas",0.683,0.741,11,-7.614,1,0.0314,0.0846,0.00775,0.334,0.249,129.024,4
spotify:track:2rWHH0FflZnmfHxlMmNa0Q,"Un Jardín","Uno","Delaporte",2018-02-23,179080,34,false,ordago13,2020-08-01T20:45:36Z,"","Mad Moon Music",0.819,0.547,1,-8.549,0,0.0809,0.186,0.527,0.113,0.392,132.02,4
spotify:track:3kJTK4Bp4ybxLD5AL8H4an,"Que Te Vaya Bien Miss Carrusel","Canciones inexplicables 2001/2005","Nacho Vegas",2007-10-02,315640,27,false,ordago13,2020-08-02T10:15:00Z,"cantautores","Limbo Starr CB",0.42,0.653,2,-9.488,1,0.0426,0.391,0.00000264,0.183,0.644,82.207,4
spotify:track:2Fizm1FMbtueLES9e3eK0o,"Yo No Nací Así","Yo No Nací Así","Tulsa",2020-05-15,183345,15,false,ordago13,2020-08-20T09:30:36Z,"","Intromúsica distributed by Altafonte",0.528,0.514,11,-9.869,0,0.0402,0.78,0.000445,0.245,0.475,138.645,4
spotify:track:0eVB5kmXBHSKgTYxgI77kq,"Los Días Raros","Mapas","Vetusta Morla",2011-04-21,387946,49,false,ordago13,2020-09-16T15:22:37Z,"indie","Pequeño Salto Mortal",0.504,0.436,4,-9.641,1,0.0276,0.503,0.68,0.118,0.0506,90.114,4
spotify:track:0qRE2t4scDRFsBgBXsQIH9,"Todo Estaba Bien","Tropical Jesus","Carlos Sadness;Manuel Medrano",2020-06-19,188222,56,false,ordago13,2020-10-15T15:44:08Z,"indie latino,tropipop","Sony Music Entertainment",0.761,0.729,5,-5.896,1,0.0904,0.0844,0.00402,0.155,0.456,103.982,4
spotify:track:7bd9KY1pHZMIHmPdVioc1L,"Diamante Salvaje","Diamante Salvaje","K!ngdom",2020-10-09,177830,18,true,ordago13,2020-10-22T17:12:09Z,"","K!ngdom",0.717,0.586,8,-10.278,1,0.0413,0.0138,0,0.084,0.882,100.054,4
spotify:track:13dMmPukc9JfWVqH8Wx1oO,"Cosmos (Antisistema Solar)","Cosmos (Antisistema Solar)","Love of Lesbian",2020-11-25,245550,28,false,ordago13,2020-11-27T14:04:21Z,"indie","WM Spain",0.564,0.677,2,-6.051,1,0.0378,0.257,0.0000242,0.143,0.294,139.986,4
spotify:track:34woUkvnTytq9KTNzQXJpa,"Alma de Oro","Si Mi Rayo Te Alcanzara","Xoel López;Ede",2020-11-27,243137,37,false,ordago13,2020-11-30T23:17:29Z,"","Sony Music Entertainment",0.61,0.551,9,-9.194,1,0.0558,0.108,0.000138,0.0789,0.537,94.054,4
spotify:track:7EWkIXYB44RQvXhXwaBIVJ,"La Vuelta","Ninguna Ola","La Maravillosa Orquesta del Alcohol",2020-12-11,182530,0,false,ordago13,2020-12-11T09:39:31Z,"","PRMVR distributed by Altafonte",0.521,0.436,8,-7.263,0,0.026,0.726,0,0.0946,0.296,63.39,4
spotify:track:3WgQ5zCRswGjxNGLm6kZGb,"Romance Romántico","Romance Romántico","Mujeres",2019-02-19,163946,30,false,ordago13,2020-12-28T11:27:06Z,"","Sonido Muchacho",0.339,0.929,9,-6.748,1,0.0487,0.00703,0.0308,0.329,0.82,163.996,4
spotify:track:5Wo5vynGiUDG4nWJYJsZ5y,"MERICHANE","MERICHANE","Zahara",2021-01-14,261129,23,true,ordago13,2021-01-15T10:35:27Z,"","G.O.Z.Z. Records distributed by Altafonte",0.562,0.835,11,-4.863,0,0.0343,0.228,0.00021,0.113,0.237,100.995,4
