Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5wIed8KichtTw7rdFpjYNI,"Si yo tuviera una escoba","Pioneros del Pop Rock Español","Los Sirex",2004-06-08,164093,31,false,,2025-07-02T07:36:10Z,"","Divucsa Music",0.711,0.664,7,-8.014,1,0.0312,0.0156,0.00000405,0.306,0.907,129.981,4
spotify:track:0kbMe9tZ1vOJGBqdmSFBe8,"Get on Your Knees - Remastered","Get on Your Knees (Remastered)","Los Canarios",2014-12-12,153364,22,false,,2025-07-02T07:36:10Z,"","Caribe Internacional Dos",0.675,0.688,11,-7.715,0,0.111,0.0664,0.0134,0.0974,0.799,132.39,4
spotify:track:5HJH2g64JGQsgQxF0cXapg,"Hilo de seda","Grandes Exitos","Los Pekenikes",1997-02-28,148863,26,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.56,0.648,11,-7.04,0,0.0442,0.0401,0.889,0.134,0.309,138.388,4
spotify:track:5M32xiMzttf3siyy2zrAPv,"Amarraditos","Amarraditos","Maria Dolores Pradera",1967-06-14,152573,43,false,,2025-07-02T07:36:10Z,"bolero,trova,folklore latino,ranchera","Zafiro",0.659,0.458,4,-14.08,1,0.162,0.875,0.00000183,0.382,0.398,90.815,1
spotify:track:2q79RDt3v75tlpng7U44ba,"Tres cosas - Salud, dinero y amor","La, La, La / El Ultimo Tren A Clarksville / El Turista 1.999.999 / Molino Al Viento","Los Stop",1989-01-01,134040,36,false,,2025-07-02T07:36:10Z,"","Divucsa Music",0.805,0.817,8,-3.874,1,0.0345,0.611,0.000193,0.0337,0.97,130.4,4
spotify:track:5lOCkGJeSqXM3zK6vCmmhK,"Gwendolyne","Gwendolyne","Julio Iglesias",1970,168160,38,false,,2025-07-02T07:36:10Z,"bolero","RCA Records Label",0.264,0.317,3,-12.019,0,0.0333,0.867,0.0000415,0.29,0.314,88.518,5
spotify:track:1oaPnvUccVzyjsKFkuE7oA,"Soy rebelde","Porque Te Vas","Jeanette",2011-03-11,193133,59,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.4,0.379,7,-10.591,0,0.0265,0.822,0.0357,0.135,0.375,94.257,4
spotify:track:6aDPcoNe7kC7RphWWqf6fB,"Rosas en el Mar - Remasterizado","Diálogos de Rodrigo y Gimena (Remasterizado)","Luis Eduardo Aute",1967-04-05,235826,29,false,,2025-07-02T07:36:10Z,"trova,nueva trova,cantautores,folk latino","Sony Music Entertainment",0.458,0.448,2,-9.086,1,0.0319,0.838,0.000118,0.154,0.45,133.418,4
spotify:track:2tFw1rpG8RqiWPJJDPikJt,"Un Sorbito de Champagne","Lo Mejor de los Brincos","Los Brincos",1964,171306,36,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.368,0.342,1,-8.406,0,0.0307,0.899,0.000412,0.0894,0.492,184.353,4
spotify:track:2f17KX8dxfyxIOVV4PP6RA,"Juanita Banana - Remastered","Luis Aguilé. Todas Sus Canciones Del Verano Vol.3","Luis Aguile",2008-01-01,195186,25,false,,2025-07-02T07:36:10Z,"villancicos","Rama Lama",0.561,0.759,9,-6.468,1,0.0626,0.372,0,0.169,0.663,127.559,4
spotify:track:5sfy5t9U4Uhp6jPKvq2muQ,"Penelope","La Paloma","Joan Manuel Serrat",1997-11-19,241893,49,false,,2025-07-02T07:36:10Z,"trova,nueva trova,cantautores","Ariola",0.282,0.584,9,-5.008,1,0.0325,0.756,0,0.202,0.42,135.87,4
spotify:track:7cUnyk04C2cC1z3pT73Dok,"Tengo Tu Amor","Ayer Y Hoy","Formula V",1985-01-01,127988,29,false,,2025-07-02T07:36:10Z,"","Universal Music Spain S.L.",0.634,0.58,4,-12.572,1,0.0365,0.299,0.00000752,0.332,0.851,101.692,4
spotify:track:6ULqQCJtvRnOlvWqiAOV4P,"Vuelvo a Granada","Mira hacia ti","Miguel Ríos",1969-09-16,151040,31,false,,2025-07-02T07:36:10Z,"rock en español,trova,nueva trova","WM Spain",0.371,0.528,2,-7.793,1,0.0444,0.238,0,0.142,0.486,203.402,4
spotify:track:4L8GDSoenvJfucgpcJt6iT,"El partido de fútbol - 2015 Remastered Version","Todas sus grabaciones en La Voz de su Amo, Vol. 2 (1960-1968)","Gelu",2015-11-20,136373,24,false,,2025-07-02T07:36:10Z,"","WM Spain",0.657,0.494,5,-5.575,1,0.0439,0.778,0,0.0998,0.896,128.96,4
spotify:track:1XUWIXyO4QfsKVcJN9DLSb,"La Charanga","Orígenes","Juan Pardo",2016-09-02,362866,31,false,,2025-07-02T07:36:10Z,"","Legacy Recordings",0.184,0.522,7,-7.304,0,0.0314,0.732,0.00863,0.0935,0.25,90.218,4
spotify:track:1Exn1NYlMHkurl4saKtXcb,"Lola","Lo Mejor de los Brincos, Vol. 2","Los Brincos",2015-01-02,151226,30,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.43,0.48,8,-6.843,1,0.0532,0.434,0.000053,0.0694,0.364,199.022,4
spotify:track:5mSaItSsruXfxT7xW2h087,"En un mundo nuevo","Viva el Amor","Karina",1997-01-27,190840,26,false,,2025-07-02T07:36:10Z,"","Divucsa Music",0.407,0.504,10,-10.008,0,0.0462,0.63,0,0.0906,0.448,125.976,4
spotify:track:6d49u5A89XmoSW55O1OGoL,"Una Lagrima","Rumbas de la Clausura","Peret & Los Amaya",1992-04-20,161586,11,false,,2025-07-02T07:36:10Z,"flamenco,flamenco pop","Picap",0.785,0.894,1,-12.861,1,0.0809,0.544,0.00000201,0.13,0.781,105.558,4
spotify:track:5A7LhS1DALEOHMtLPupxOz,"La Caza","Juan y Junior","Juan Y Junior",1995-07-06,175000,33,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.553,0.576,2,-10.963,1,0.0296,0.0118,0.000098,0.341,0.798,122.139,4
spotify:track:1ApXNkjfjxkSDoezO8Kh8g,"La, La, La","Lo Mejor de Massiel","Massiel",1966,152600,37,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.337,0.644,11,-4.15,1,0.0352,0.245,0.000639,0.149,0.555,124.095,3
spotify:track:5ZyTnXdkZxbCbXiuv3lHpD,"Tú me Dijiste Adiós","Lo Mejor de los Brincos","Los Brincos",1964,173933,34,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.563,0.591,4,-8.729,1,0.032,0.459,0.00000286,0.104,0.863,117.641,4
spotify:track:5TdRaNXaSGasywwqTWdtKH,"Quince años tiene mi amor","20 Exitos De Oro","Duo Dinamico",1987,147208,37,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.233,0.648,2,-5.175,1,0.0331,0.322,0,0.494,0.826,76.378,3
spotify:track:6lazLV13sV8VNGJTjL4Zeu,"Black Is Black","Black Is Black","Los Bravos",2000,176600,53,false,,2025-07-02T07:36:10Z,"","Legacy Recordings",0.575,0.843,2,-5.931,1,0.0584,0.239,0.00000516,0.0764,0.858,128.169,4
spotify:track:1nd3HB1SLJ0GVErL1SzBLC,"Nos Falta Fe","Juan y Junior","Juan Y Junior",1995-07-06,207000,25,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.521,0.378,2,-11.15,1,0.0297,0.0987,0,0.2,0.503,104.505,4
spotify:track:288dmRRy1hsu8U0Z35jgo4,"Aleluya No. 1","Lo Mejor de Massiel","Massiel",1966,203306,33,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.591,0.616,11,-4.113,1,0.0359,0.674,0,0.731,0.631,127.687,4
spotify:track:2xHos7ABl3w3JZ9PhSCle6,"Estremecete - Remastered","Lo Mejor De (Remastered)","Los Llopis",2018-08-24,175240,21,false,,2025-07-02T07:36:10Z,"guaracha,rock and roll,rock mexicano","Universal Digital Enterprises",0.759,0.625,7,-7.369,0,0.0653,0.388,0.00000137,0.37,0.849,78.393,4
spotify:track:3hBR2cVTblqkLe0OGoTkua,"Perdóname","20 Exitos De Oro","Duo Dinamico",1987,193266,47,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.409,0.444,7,-5.146,0,0.0271,0.679,0,0.18,0.532,98.776,4
spotify:track:3St46svnRZZpz2nltbAbLy,"Cerce de las estrellas","Grandes Exitos","Los Pekenikes",1997-02-28,212000,28,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.447,0.529,0,-12.048,1,0.0288,0.0198,0.576,0.129,0.645,137.822,4
spotify:track:55AGzMDWD4ENRG2MRP7BAC,"Fin de semana","Grandes Éxitos","Los Diablos",1990,165000,28,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.617,0.701,2,-10.755,1,0.0499,0.662,0.000244,0.0922,0.965,130.206,4
spotify:track:1ytoSYFCjpCGXstodDe1gB,"La Chatunga - Remastered","Luis Aguilé. Todas Sus Canciones Del Verano Vol.3","Luis Aguile",2008-01-01,172373,23,false,,2025-07-02T07:36:10Z,"villancicos","Rama Lama",0.651,0.89,8,-5.166,0,0.0572,0.468,0.0000184,0.0427,0.83,133.834,4
spotify:track:3rBHWQP2TFFz5NChVtVvB0,"La Chevecha","Inolvidables RCA - 20 Grandes Exitos","Palito Ortega",2003-07-29,126160,32,false,,2025-07-02T07:36:10Z,"","RCA Victor",0.613,0.646,5,-4.546,1,0.0506,0.772,0,0.463,0.961,134.167,4
spotify:track:0892MYRDFg66CnBfjyYQ4t,"Oh Lord, Why Lord","Pop de los 60","Pop Tops",1999-07-06,243266,28,false,,2025-07-02T07:36:10Z,"","Sony Music Entertainment",0.41,0.503,2,-7.669,1,0.0278,0.576,0.537,0.147,0.279,82.19,4
