Track URI;Track;Album;Artist;Release;Release Year;Artist;Name(s);Release;Date;Duration;(ms);Popularity;Explicit;Added;By;Added;At;Genres;Record;Label;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time;Signature
spotify:track:4LdtAljggvH4qzlxNxo559;Girasoles;Girasoles;Luis Fonsi;30/04/2020;171013;41;FALSE;franchescoropero;2020-08-30T14:14:08Z;latina;UMLE - Latino;0.481;0.368;9;-7.348;1;0.0424;0.675;0;0.111;0.403;87.084;4;;;;;;;;;;
spotify:track:4v4pC1y5UI5oHdcluJIJs8;Apaga La Luz;VIDA;Luis Fonsi;01/02/2019;212306;36;FALSE;franchescoropero;2020-08-30T14:14:26Z;latina;UMLE - Latino;0.809;0.79;8;-4.534;1;0.0602;0.135;0;0.323;0.791;106.93;4;;;;;;;;;;
spotify:track:0BOm90PDLRJpTSqqd6z52E;Sola;Sola;Luis Fonsi;23/01/2019;205466;40;FALSE;franchescoropero;2020-08-30T14:14:44Z;latina;UMLE - Latino;0.569;0.526;6;-6.67;0;0.359;0.506;0;0.0708;0.474;124.969;5;;;;;;;;;;
spotify:track:5CtI0qwDJkDQGwXD1H1cLb;Despacito - Remix;Despacito Feat. Justin Bieber (Remix);Luis Fonsi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:32lm3769IRfcnrQV11LO4E;Bailando - Spanish Version;SEX AND LOVE (Deluxe);Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:59FYUvlodY7NCZGHk7yJt1;Escape;Escape;Enrique Iglesias;23/06/1905;208626;0;FALSE;franchescoropero;2020-08-30T14:26:00Z;pop latino,latina;Universal Music Group;0.775;0.855;11;-5.323;1;0.0301;0.0302;0.000406;0.125;0.879;125.981;4;;;;;;;;;;
spotify:track:2iIZl5EIhmoxX7j3xXv467;¿Dónde Están Corazón?;UNO (95/08);Enrique Iglesias;01/01/2008;259000;0;FALSE;franchescoropero;2020-08-30T14:26:11Z;pop latino,latina;National Own;0.723;0.671;9;-5.448;0;0.028;0.0919;0;0.0768;0.748;75.983;4;;;;;;;;;;
spotify:track:35Vle8dEPRW22MGQsqj0vq;Tonight (I'm Fuckin' You);Euphoria;Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:79gkHjNTSyGPXEyGkNQ8zH;Cuando Me Enamoro;Euphoria (Standard US/Latin version);Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:436EpHvGoKO3DgaSeD9lW8;No Me Digas Que No;Euphoria (Standard US/Latin version);Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:6yjsa6c8nSGQqXF12vFSpp;Loco;SEX AND LOVE (Deluxe);Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:22dXe7z6yWeDMEIJCF644v;Noche Y De Dia;SEX AND LOVE (Deluxe);Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:4jMu6QYon1JEikcdTJ1TzR;El Perdedor;SEX AND LOVE (Deluxe);Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1OXHnIZaBGRdXT9GfyZa7G;Bailamos - Wild Wild West/Soundtrack Version;UNO (95/08) [Regular USA];Enrique Iglesias;01/01/2008;214693;0;FALSE;franchescoropero;2020-08-30T14:28:51Z;pop latino,latina;Universal Music Group;0.63;0.879;9;-4.517;0;0.039;0.0474;0.0041;0.142;0.587;99.891;4;;;;;;;;;;
spotify:track:74JCCEoIbiS0QFPCDB6RON;Mentiroso;Greatest Hits;Enrique Iglesias;04/10/2019;235120;22;FALSE;franchescoropero;2020-08-30T14:29:12Z;pop latino,latina;UMLE - Latino;0.598;0.56;8;-6.936;1;0.0306;0.83;0.00028;0.161;0.289;87.996;4;;;;;;;;;;
spotify:track:6ZBXuJ1pc7QkhzMXls2IBG;Nunca Te Olvidaré;UNO (95/08);Enrique Iglesias;01/01/2008;263800;0;FALSE;franchescoropero;2020-08-30T14:29:27Z;pop latino,latina;National Own;0.347;0.517;4;-5.63;1;0.0289;0.85;0.00000105;0.139;0.265;90.222;4;;;;;;;;;;
spotify:track:2L9jPTSCT5K0gkgpXONyMK;Si Tú Te Vas;Enrique Iglesias;Enrique Iglesias;1995;241000;0;FALSE;franchescoropero;2020-08-30T14:29:43Z;pop latino,latina;Universal Music Latino;0.501;0.524;11;-5.571;1;0.027;0.427;0.00000181;0.114;0.248;137.368;4;;;;;;;;;;
spotify:track:5T8gItTwZ8MxsQHHTEOSGu;DUELE EL CORAZON (English Version) (feat. Tinashe & Javada);DUELE EL CORAZON (English Version) (feat. Tinashe & Javada);Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1BuTNbYxxFYezD1tT8AJR9;MOVE TO MIAMI;MOVE TO MIAMI;Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:3FifroUyur8j5mTM78WuXQ;Ay Haiti!;Ay Haiti!;Alejandro Sanz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:3b1IQflSLrgzYQPGFzI9cl;Es Por Ti;Un Día Normal;Juanes;01/01/2002;250693;77;FALSE;franchescoropero;2020-08-30T14:38:42Z;pop latino,tropipop,rock en español;Int'l Latin America;0.696;0.758;4;-6.077;1;0.0263;0.172;0.0000309;0.189;0.858;129.944;4;;;;;;;;;;
spotify:track:4QLPUyOsRUTnoW8h7HFbZX;Mala Gente;Un Día Normal;Juanes;01/01/2002;196893;59;FALSE;franchescoropero;2020-08-30T14:39:27Z;pop latino,tropipop,rock en español;Int'l Latin America;0.663;0.851;6;-3.007;0;0.0491;0.0992;0;0.0771;0.921;95.019;4;;;;;;;;;;
spotify:track:18sWPBeCwhEDv87OnY43gV;Una Flor;Loco De Amor (Tour Edition);Juanes;29/06/2015;227586;30;FALSE;franchescoropero;2020-08-30T14:39:37Z;pop latino,tropipop,rock en español;National Own;0.58;0.864;6;-5.971;1;0.0354;0.0646;0;0.0815;0.817;162.984;4;;;;;;;;;;
spotify:track:1NC5LcAmP5gJcLWVl5tJvv;La Flaca (feat. Juanes);La Flaca (feat. Juanes);Santana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1sJFu2pvYJhtEOo9oVe1TZ;Me Enamoré de Ti;No Hay Imposibles;Chayanne;23/02/2010;263666;67;FALSE;franchescoropero;2020-08-30T14:44:07Z;pop latino;Sony Music Latin;0.521;0.566;9;-7.441;1;0.0329;0.0747;0;0.244;0.654;149.855;4;;;;;;;;;;
spotify:track:4lerOTNr2tFWJCAmmhymhi;No Me Doy Por Vencido;Palabras Del Silencio (Edición Aniversario - Un Año Despues);Luis Fonsi;30/06/1905;239400;70;FALSE;franchescoropero;2020-09-02T05:12:05Z;latina;UMLE - Latino;0.31;0.663;3;-6.075;1;0.101;0.44;0;0.609;0.407;172.768;3;;;;;;;;;;
spotify:track:4AkrkORGjiz7c90mwxAvdW;Heroe;Escape;Enrique Iglesias;01/01/2001;263600;65;FALSE;franchescoropero;2020-09-02T05:12:25Z;pop latino,latina;Interscope;0.558;0.573;7;-6.244;1;0.0334;0.159;0.00000249;0.116;0.193;75.973;4;;;;;;;;;;
spotify:track:2z0z5ddJS3K7qvhp4PH0Aa;Dímelo;Insomniac;Enrique Iglesias;01/01/2007;217933;63;FALSE;franchescoropero;2020-09-02T05:12:40Z;pop latino,latina;Interscope;0.783;0.737;8;-4.432;1;0.0413;0.0608;0;0.0382;0.849;114.994;4;;;;;;;;;;
spotify:track:4pUmQqaZklcCOB3rFdWc7g;Valió la Pena - Salsa Version;Sigo Siendo Yo;Marc Anthony;30/06/2006;289293;53;FALSE;franchescoropero;2020-09-02T16:45:49Z;salsa,merengue,bachata,latina,pop latino;Sony Music Latin;0.525;0.704;9;-5.801;0;0.0501;0.353;0.00000526;0.0743;0.855;98.455;4;;;;;;;;;;
spotify:track:5DL6BDuqhnQw8HfIvUYkm9;Caballero;Caballero;Alejandro Fernández;03/10/2019;228506;55;FALSE;franchescoropero;2020-09-02T16:47:37Z;mariachi,ranchera,pop latino,bolero;UMLE - Latino;0.504;0.411;11;-6.904;1;0.0326;0.118;0;0.146;0.533;101.596;4;;;;;;;;;;
spotify:track:2MnKininlD8bY9ggRNSJ37;Qué Precio Tiene el Cielo - Salsa Version;Sigo Siendo Yo;Marc Anthony;30/06/2006;302946;68;FALSE;franchescoropero;2020-09-02T16:47:54Z;salsa,merengue,bachata,latina,pop latino;Sony Music Latin;0.42;0.843;7;-4.692;1;0.0647;0.248;0;0.078;0.539;173.91;4;;;;;;;;;;
spotify:track:2aVPVddEvqcN9Kodu9ugJi;Como un atleta;Como un atleta;Carlos Baute;02/09/2020;189524;16;FALSE;franchescoropero;2020-09-07T10:24:09Z;pop latino;WM Spain;0.519;0.809;7;-4.883;0;0.112;0.155;0;0.34;0.757;113.863;4;;;;;;;;;;
spotify:track:0TJ1Bph2IzwbrvYjV1aNIN;Te sigo pensando;De amor y dolor;Carlos Baute;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:2NmcBz9vHetwgDSsEz7ivE;Vamo' a la calle (feat. Chyno Miranda) - RMX;De amor y dolor;Carlos Baute;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:5lwVd35Zg6DJ4qibVMq99H;Date La Vuelta;Date La Vuelta;Luis Fonsi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1U69jy6P8Kz0hdNOuzbRCk;Morenita;¡Viva la Reina de México!;Marco Antonio Solís;01/12/2011;169133;45;FALSE;franchescoropero;2020-09-11T11:29:31Z;grupera,ranchera,mariachi,pop latino;Catapult;0.584;0.855;0;-4.536;1;0.0564;0.0216;0.0000038;0.119;0.863;111.085;4;;;;;;;;;;
spotify:track:6HboVMO4VF8gQUtR6ZQttz;Los Huesos;Los Huesos;Dani Martín;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1mlGScrDQqHqmhdIqE8MmA;Besos En Guerra;Balas Perdidas;Morat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:0Ttqiz6DNvPkThvbnr9vYJ;Solo Si Es Contigo;Solo Si Es Contigo;Bombai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:2es7AohVgF03LwjmQyaVMl;Torero;Chayanne;Chayanne;20/06/1905;218560;63;FALSE;franchescoropero;2020-09-14T09:58:21Z;pop latino;Sony Music Latin;0.701;0.966;8;-3.502;0;0.045;0.0723;0;0.329;0.961;136.026;4;;;;;;;;;;
spotify:track:0mlAOSILGRys2IbvyOT5VJ;Échame La Culpa;VIDA;Luis Fonsi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1uwPEGzopXl9KawQR1JGXq;Deja Que Te Bese;Deja Que Te Bese;Alejandro Sanz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:5UtF2wWiAwUbwRHQ4HCuft;Perdonarme (feat. Taburete);Perdonarme (feat. Taburete);Café Quijano;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:7H0PDJwUMTdwQEBb3gXMeI;Desde Brasil;La taberna del Buda;Café Quijano;25/05/2001;232640;61;FALSE;franchescoropero;2020-09-14T15:29:33Z;bolero,rock en español;WM Spain;0.631;0.879;6;-5.476;0;0.0324;0.329;0.000378;0.0805;0.847;156.12;4;;;;;;;;;;
spotify:track:3TRcOhd9iGEc4GObUbK2GB;Me enamoras con todo;Orígenes: El Bolero Vol.3;Café Quijano;02/12/2014;223962;49;FALSE;franchescoropero;2020-09-14T15:29:49Z;bolero,rock en español;WM Spain;0.729;0.784;9;-5.791;1;0.0346;0.499;0.213;0.213;0.926;140.036;4;;;;;;;;;;
spotify:track:40A11dg6RXzfDrwMrw5sED;La taberna del Buda;La taberna del Buda;Café Quijano;25/05/2001;226906;59;FALSE;franchescoropero;2020-09-14T15:30:03Z;bolero,rock en español;WM Spain;0.655;0.968;11;-4.93;0;0.045;0.203;0.147;0.0447;0.974;162.153;4;;;;;;;;;;
spotify:track:3x5e0oHuy9ViEbPYCKKsCz;Mexicana (feat. Lila Downs);Mexicana (feat. Lila Downs);Café Quijano;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1MR7kwtUMcTKHwPCmRHGJn;Cerrando bares;Que grande es esto del amor (Ed. Especial);Café Quijano;04/11/2003;238240;37;FALSE;franchescoropero;2020-09-14T15:31:33Z;bolero,rock en español;WM Spain;0.497;0.785;6;-4.583;0;0.0807;0.411;0.0000043;0.368;0.626;155.169;4;;;;;;;;;;
spotify:track:4XdePl1vOF1cYjTBYeYU9j;20 de Enero;Lo Que Te Conte Mientras Te Hacias La Dormida;La Oreja de Van Gogh;2003;223000;67;FALSE;franchescoropero;2020-09-14T15:41:09Z;pop latino;Columbia;0.593;0.893;0;-4.047;1;0.0349;0.38;0.000603;0.156;0.643;145.029;4;;;;;;;;;;
spotify:track:4uofaK0hnyZQFDAepvPNl6;El Ultimo Vals;A las Cinco en el Astoria;La Oreja de Van Gogh;30/09/2008;204733;60;FALSE;franchescoropero;2020-09-14T15:43:35Z;pop latino;Columbia (BMG Spain);0.594;0.801;7;-4.788;0;0.0257;0.128;0;0.0901;0.609;137.981;4;;;;;;;;;;
spotify:track:4QkQmdvFjEVvjc1ONi6t6N;Bailar Pegados;Sintiendonos La Piel;Sergio Dalma;01/01/1991;276640;57;FALSE;franchescoropero;2020-09-14T15:43:47Z;;Universal Music Spain S.L.;0.511;0.42;0;-13.003;1;0.0306;0.529;0;0.129;0.218;143.566;4;;;;;;;;;;
spotify:track:3UIENhLRdFIOuRan92cAQu;En algún lugar;El Grito Del Tiempo;Duncan Dhu;17/01/1987;235626;75;FALSE;franchescoropero;2020-09-14T15:44:17Z;rock en español,rock latino;DRO/EastWest Spain;0.527;0.859;7;-6.685;1;0.0687;0.176;0.0866;0.157;0.443;74.214;4;;;;;;;;;;
spotify:track:4910k16mQrBB1YHwDU4XHJ;Es por ti;En Directo: Grandes Exitos;Cómplices;03/06/2003;271013;45;FALSE;franchescoropero;2020-09-14T15:49:39Z;rock en español,rock latino;WM Spain;0.61;0.87;9;-3.707;0;0.0376;0.443;0.00000299;0.9;0.387;128.065;4;;;;;;;;;;
spotify:track:6Eftf3XLMULjwKItj0sNwe;Mil Calles Llevan Hacia Tí;Mil Calles Llevan Hacia Tí (1983-2005);La Guardia;01/01/2005;251733;39;FALSE;franchescoropero;2020-09-14T15:50:23Z;;Kainós Producciones;0.412;0.943;9;-3.312;1;0.0763;0.408;0;0.929;0.734;169.462;4;;;;;;;;;;
spotify:track:0otMuzDjTkpJFizLiHTAhE;Sueño su Boca - Radio Latin Dance;Sueño Su Boca;Raul;03/11/2000;235226;0;FALSE;franchescoropero;2020-09-14T16:08:05Z;;Krapes;0.732;0.89;7;-7.988;1;0.0572;0.126;0.0000272;0.292;0.693;119.985;4;;;;;;;;;;
spotify:track:7ffwRz8lZyDOE4Vj58Lo72;I Need to Know;Marc Anthony;Marc Anthony;28/09/1999;227706;53;FALSE;franchescoropero;2020-09-18T08:24:03Z;salsa,merengue,bachata,latina,pop latino;Columbia;0.813;0.949;3;-2.563;0;0.0336;0.486;0.00000975;0.112;0.792;115.061;4;;;;;;;;;;
spotify:track:0W8NvcMsIuygeFnfNz2KnC;Lo Que Te Di;OPUS;Marc Anthony;10/05/2019;241760;47;FALSE;franchescoropero;2020-09-18T08:30:36Z;salsa,merengue,bachata,latina,pop latino;Sony Music Latin;0.714;0.891;2;-4.223;1;0.0344;0.608;0.00000671;0.288;0.652;97.073;4;;;;;;;;;;
spotify:track:3yEtuhGR8jOtusa29jWrhG;Tu Amor Me Hace Bien - Salsa Version;Valio La Pena;Marc Anthony;27/07/2004;300160;73;FALSE;franchescoropero;2020-09-18T08:31:52Z;salsa,merengue,bachata,latina,pop latino;Dance Music;0.691;0.658;0;-6.496;1;0.0359;0.398;0.0000458;0.112;0.617;97.68;4;;;;;;;;;;
spotify:track:0dqfl4l45vqw2TnNrnbsy0;Parecen Viernes;OPUS;Marc Anthony;10/05/2019;268440;61;FALSE;franchescoropero;2020-09-18T08:32:33Z;salsa,merengue,bachata,latina,pop latino;Sony Music Latin;0.658;0.863;7;-3.575;0;0.0352;0.287;0.0000153;0.16;0.967;96.499;4;;;;;;;;;;
spotify:track:1WmbJDE80IrPTt2zC416Fp;Alguien Soy Yo;Insomniac (New International Version Spanish);Enrique Iglesias;29/06/1905;239146;50;FALSE;franchescoropero;2020-09-30T11:57:38Z;pop latino,latina;Interscope;0.655;0.551;8;-7.509;1;0.0258;0.285;0;0.101;0.382;83.023;4;;;;;;;;;;
spotify:track:4QubLlsaYXoQH3CxGxuTry;Se Me Va La Voz;Dos Mundos - Evolución;Alejandro Fernández;01/01/2009;240240;65;FALSE;franchescoropero;2020-09-30T11:58:50Z;mariachi,ranchera,pop latino,bolero;National Own;0.605;0.711;4;-5.797;1;0.0249;0.254;0;0.341;0.435;90.017;4;;;;;;;;;;
spotify:track:3wp08WucxF6qX77ONqflOX;Con la mano levantá;Ingravitto;Macaco;03/04/2006;202373;37;FALSE;franchescoropero;2020-09-30T12:00:13Z;reggae en español,música alternativa latina;Parlophone Spain;0.828;0.674;8;-4.654;1;0.0446;0.242;0.000382;0.0476;0.89;110.016;4;;;;;;;;;;
spotify:track:4hMCHkjf1BkWWmWcV1mSTP;Reina de los angelotes;Assalto;Huecco;22/04/2008;168133;41;FALSE;franchescoropero;2020-09-30T12:00:35Z;flamenco pop;WM Spain;0.687;0.942;1;-4.1;1;0.0401;0.107;0;0.086;0.949;100.976;4;;;;;;;;;;
spotify:track:16IT9SCs4vy4qmCfuujX7M;Más;Más Música + Alma + Sexo;Ricky Martin;15/11/2011;248693;49;FALSE;franchescoropero;2020-09-30T12:01:47Z;pop latino,latina;Sony Music Latin;0.681;0.842;4;-6.152;0;0.0547;0.0162;0;0.0817;0.56;123.949;4;;;;;;;;;;
spotify:track:0HB3gmAMC46FIPFoebTbk5;Tu Amor Eterno;El Amor De Mi Tierra;Carlos Vives;01/01/1999;243893;48;FALSE;franchescoropero;2020-09-30T12:02:09Z;tropipop,vallenato,latina,pop latino;Capitol Latin;0.718;0.85;6;-8.987;0;0.0484;0.238;0.0000124;0.136;0.721;93.028;4;;;;;;;;;;
spotify:track:5NSJ0qoxwbO26tVvqpL4N2;Un Siglo Sin Ti;Chayanne;Chayanne;20/06/1905;281026;73;FALSE;franchescoropero;2020-09-30T12:02:33Z;pop latino;Sony Music Latin;0.611;0.674;7;-6.143;0;0.0279;0.0961;0;0.129;0.261;133.906;4;;;;;;;;;;
spotify:track:36NOKjPLZVSqVJSC7iOHIm;Despacito;Despacito (Versión Pop);Luis Fonsi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:5AQLjavd2v3c0zomyWupm7;Amor y dolor;De amor y dolor;Carlos Baute;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:7lOzUJzsELALh5FQsPKTEn;Humanos a Marte;En Todo Estaré (Deluxe Edition);Chayanne;25/08/2014;225986;70;FALSE;franchescoropero;2020-09-30T13:05:16Z;pop latino;Sony Music Latin;0.69;0.902;6;-4.269;0;0.0407;0.112;0;0.175;0.786;92.988;4;;;;;;;;;;
spotify:track:5XeSiH1cHcz1Lqzxj4qk5P;SUBEME LA RADIO REMIX;SUBEME LA RADIO REMIX;Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:00i0O74dXdaKKdCrqHnfXm;La Mordidita (feat. Yotuel);A Quien Quiera Escuchar (Deluxe Edition);Ricky Martin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1ySwd43oWXbrytN2BD0Mhb;"Bailamos - From ""Wild Wild West""";Enrique;Enrique Iglesias;23/11/1999;212693;66;FALSE;franchescoropero;2020-09-30T13:06:04Z;pop latino,latina;Interscope;0.629;0.885;7;-4.508;1;0.0384;0.0532;0.00252;0.105;0.567;99.881;4;;;;;;;;;;
spotify:track:1lD3UtE3IVQGpSw7JL11BZ;Noche Y De Dia;SEX AND LOVE;Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:5yJCrSdwrLFzboxg0z9xMd;Al Filo de Tu Amor;VIVES;Carlos Vives;10/11/2017;217020;51;FALSE;franchescoropero;2020-09-30T13:07:12Z;tropipop,vallenato,latina,pop latino;Sony Music Latin;0.721;0.896;1;-5.023;0;0.0574;0.0495;0;0.138;0.838;97.988;4;;;;;;;;;;
spotify:track:2jNqxXMkVVpEvjvvwvUDDD;Dejame Entrar;Dejame Entrar;Carlos Vives;01/01/2001;240760;57;FALSE;franchescoropero;2020-09-30T13:09:58Z;tropipop,vallenato,latina,pop latino;Capitol Latin;0.668;0.727;7;-8.483;1;0.0373;0.123;0;0.09;0.675;94.913;4;;;;;;;;;;
spotify:track:4jzPGm9YsNvFvpL5as5DVc;Tu Vida en la Mía;OPUS;Marc Anthony;10/05/2019;374053;55;FALSE;franchescoropero;2020-09-30T13:18:21Z;salsa,merengue,bachata,latina,pop latino;Sony Music Latin;0.643;0.874;2;-3.714;1;0.033;0.346;0.000299;0.36;0.877;93.494;4;;;;;;;;;;
spotify:track:3AjxOdecZ2eKDL0aOtcYsJ;Cambio de Piel;3;Marc Anthony;23/07/2013;279360;56;FALSE;franchescoropero;2020-09-30T13:20:15Z;salsa,merengue,bachata,latina,pop latino;Sony Music Latin;0.425;0.874;0;-3.097;1;0.0409;0.596;0.00000418;0.115;0.814;164.127;4;;;;;;;;;;
spotify:track:1zZ7vl1amOLI4GE5oUn0YB;BAGDAD - Cap.7: Liturgia;El Mal Querer;ROSALÍA;02/11/2018;182657;64;FALSE;franchescoropero;2020-10-01T08:18:45Z;latina;Columbia;0.707;0.36;0;-8.89;0;0.0499;0.737;0.0000697;0.0977;0.358;80.055;4;;;;;;;;;;
spotify:track:7FGZKu8VjGu1EImHbYgsS3;Tu Amor Me Hace Bien;Dos Clásicos;Marc Anthony;23/06/1905;275453;33;FALSE;franchescoropero;2020-10-01T08:18:53Z;salsa,merengue,bachata,latina,pop latino;Sony Music Latin;0.608;0.587;7;-8.558;1;0.0423;0.352;0;0.509;0.832;134.791;3;;;;;;;;;;
spotify:track:1TojBnaen0BzIoZfVccGng;Mátalas;Niña Amada Mia;Alejandro Fernández;2003;177226;63;FALSE;franchescoropero;2020-10-04T10:29:58Z;mariachi,ranchera,pop latino,bolero;Columbia;0.771;0.392;11;-6.627;1;0.0751;0.706;0;0.0575;0.8;117.242;4;;;;;;;;;;
spotify:track:1Vy7WUJubV9JEoebuJ9dfe;Más Que Tu Amigo;Tu Amor O Tu Desprecio;Marco Antonio Solís;01/01/2003;209506;72;FALSE;franchescoropero;2020-10-04T20:29:23Z;grupera,ranchera,mariachi,pop latino;Fonovisa;0.786;0.604;0;-7.608;0;0.0413;0.221;0.0166;0.063;0.81;97.461;4;;;;;;;;;;
spotify:track:2xIKTgmlZ8vZCwaWoSqwK2;Como Ronea (15 Aniversario);Como Ronea (15 Aniversario);Las Chuches;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:02U7Zu0vuIMMx4uioqjFiZ;Baila Morena;Mi Vida: Grandes Exitos;Julio Iglesias;31/05/1905;229560;44;FALSE;franchescoropero;2020-10-07T07:16:05Z;bolero;Columbia;0.687;0.571;1;-9.195;0;0.144;0.314;0;0.383;0.702;81.682;4;;;;;;;;;;
spotify:track:3dTNsND92V406EcxZo59tT;Loco;Greatest Hits;Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:2oYZsClkTMOsCp41t4VW71;¿Dónde Están Corazón?;Lo Dije Por Boca De Otro;Coti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:6gOvclmBqBdMOSbgHe8grM;Quién te quiere como yo;Quien te quiere como yo;Carlos Baute;11/10/2010;224226;36;FALSE;franchescoropero;2020-10-16T18:30:46Z;pop latino;WM Spain;0.684;0.798;6;-4.54;1;0.0415;0.394;0.00153;0.129;0.684;133.952;4;;;;;;;;;;
spotify:track:0sXvAOmXgjR2QUqLK1MltU;La Bicicleta;El Dorado;Carlos Vives;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:0wOSBQBoXmwRBFDUsU6Ywx;El Mar de Sus Ojos (feat. ChocQuibTown);El Mar de Sus Ojos (feat. ChocQuibTown);Carlos Vives;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:59hfezbTqi7I68O4OyLfcR;Cuando Nos Volvamos a Encontrar (feat. Marc Anthony);Más + Corazón Profundo;Carlos Vives;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:0dReCfBuhZmrqMv4WBc8od;Experiencia Religiosa;Enrique Iglesias;Enrique Iglesias;1995;329000;0;FALSE;franchescoropero;2020-11-07T06:49:08Z;pop latino,latina;Universal Music Latino;0.64;0.691;0;-5.824;1;0.0302;0.631;0.0000707;0.0521;0.452;111.991;4;;;;;;;;;;
spotify:track:7v1fwFN26GH5Rq2VDMLDCc;Invéntame;Enrique Iglesias;Enrique Iglesias;17/06/1905;232386;0;FALSE;franchescoropero;2020-11-07T06:49:57Z;pop latino,latina;Universal Music Latino;0.466;0.464;1;-7.14;1;0.027;0.212;0.00000877;0.1;0.416;97.067;4;;;;;;;;;;
spotify:track:6H2P5S8Aa3an5LNuhd1DqI;Barrer a Casa;Barrer a Casa;Sofia Ellar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:2uhaDVmfG7pT94VO5jl2r4;Lo Mejor de Mi Vida Eres Tú (feat. Natalia Jiménez);Más Música + Alma + Sexo;Ricky Martin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:0tzixmHNQfE6S6SirSToxW;El Ultimo Adiós - Varios Artistas Version;El Ultimo Adiós;Ricky Martin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:6QdwofpqDvvNxX88C9A0iQ;Nada Valgo Sin Tu Amor;Mi Sangre;Juanes;01/01/2004;196360;72;FALSE;franchescoropero;2022-09-10T04:48:20Z;pop latino,tropipop,rock en español;National Own (UC);0.601;0.643;0;-4.581;1;0.0272;0.155;0;0.283;0.387;76.979;4;;;;;;;;;;
spotify:track:0Xn1VqBjoL4PAGxyatEO0Z;Gotas De Agua Dulce;La Vida Es Un Ratico;Juanes;01/01/2007;188040;64;FALSE;franchescoropero;2022-09-10T04:49:24Z;pop latino,tropipop,rock en español;National Own (UC);0.682;0.858;1;-3.452;0;0.029;0.0199;0;0.148;0.909;153.845;4;;;;;;;;;;
spotify:track:4scwMEdlKi8qWJzzyDB8Z3;506;506;Morat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1s7ZnNtzQfqdZ8bpgb95WG;Si Tú Te Vas;UNO (95/08) [Regular Spain];Enrique Iglesias;01/01/2008;242013;0;FALSE;franchescoropero;2023-03-22T10:02:33Z;pop latino,latina;Universal Music Ltd.;0.511;0.505;11;-5.677;1;0.0259;0.426;0.00000318;0.109;0.258;137.413;4;;;;;;;;;;
spotify:track:2oqqW9HR3UBdzwH5lKwPmA;Bailamos - Wild Wild West/Soundtrack Version;UNO (95/08) [Regular Spain];Enrique Iglesias;01/01/2008;214693;0;FALSE;franchescoropero;2023-03-22T10:02:48Z;pop latino,latina;Universal Music Ltd.;0.63;0.879;9;-4.517;0;0.039;0.0474;0.0041;0.142;0.587;99.891;4;;;;;;;;;;
