Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7oZpaS7DDMyl3U7RnHsPKp,"Siete Vidas","Esencial Antonio Flores","Antonio Flores",2013-07-23,240906,19,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,trova,cantautores","Legacy Recordings",0.543,0.457,9,-6.329,0,0.026,0.556,0,0.155,0.521,135.742,4
spotify:track:0j6eJIII2AucQBgCGxPrFx,"Millonario","Tengo Que Calmarme","Pol Granch",2020-06-26,189690,28,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.552,0.576,10,-7.072,1,0.121,0.206,0,0.213,0.386,80.271,4
spotify:track:4uctPC0cRfw3vOmK2YF4xR,"Mi Pequeño Chernóbil","Mi Pequeño Chernóbil","Leiva",2020-04-02,260030,39,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.509,0.669,7,-7.763,1,0.0423,0.00538,0.00494,0.107,0.305,131.846,4
spotify:track:4CiY69daQtmIl2RNqsYCtp,"Un último vals","Un último vals","Joaquín Sabina",2024-10-17,253769,49,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"trova,cantautores,nueva trova","Sony Music Entertainment",0.636,0.537,7,-7.296,1,0.0489,0.524,0,0.121,0.382,105.086,4
spotify:track:4zSpfYHyf6bN2jJVO0so03,"Este Tren","Este Tren","Rozalén",2020-05-21,196287,30,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"cantautores","Sony Music Entertainment",0.674,0.598,10,-7.692,1,0.177,0.106,0,0.121,0.709,147.986,4
spotify:track:4BOSdVvfw3b5EAhIK5EIVX,"Nuestro Tiempo","Salto Al Color","Amaral",2019-09-06,193626,36,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.589,0.845,8,-4.598,0,0.0391,0.144,0.00000132,0.131,0.655,137.907,4
spotify:track:5YT1NfgHvrJUhgoHrvD9h7,"Dejaría Todo","Grandes Exitos","Chayanne",2002-03-14,282693,22,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"pop latino","Columbia",0.629,0.747,8,-6.53,1,0.0282,0.446,0,0.293,0.65,143.926,4
spotify:track:0JXRA6bYdnwkHYAlIwEWb8,"En el Mundo Genial de las Cosas Que Dices","Facil","Maldita Nerea",2011-05-17,253520,49,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Ariola",0.59,0.669,7,-9.15,1,0.0286,0.505,0,0.0993,0.451,92.021,4
spotify:track:4fYAcwdEtW2VCZe5Xoe7iC,"A Contracorriente","A Contracorriente","El Canto Del Loco",2002-03-01,181533,49,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Ariola",0.496,0.931,8,-1.945,1,0.039,0.0158,0.00000748,0.135,0.763,155.009,4
spotify:track:3nN5n70vM1tAMWBDZaRbxS,"Dieciocho","Dieciocho","Dani Martín",2018-04-20,227835,53,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.518,0.808,0,-5.578,1,0.0358,0.022,0.0000169,0.303,0.683,139.939,4
spotify:track:3uyXupf90Zy56shfjUj7AB,"Arráncame la Piel","Tengo Que Calmarme","Pol Granch",2020-06-26,179468,34,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.726,0.51,9,-6.836,0,0.225,0.684,0,0.221,0.57,97.845,4
spotify:track:6wfadwumj3jluiqFxqvIl0,"Si Quieres Bailamos (with Quique Gonzalez)","Los Amigos De Los Animales","Pereza;Quique González",2006,231173,24,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"cantautores","Sony Music Entertainment",0.673,0.783,6,-5.338,0,0.0277,0.128,0,0.0675,0.662,119.997,4
spotify:track:3xGon93gcCARQ4VgYgoirk,"Sobreviviré","Minage","Monica Naranjo",2000-07-04,297640,55,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"pop latino","Sony Music Media",0.591,0.741,11,-7.039,1,0.033,0.0119,0.0000232,0.144,0.416,132.082,4
spotify:track:46MznfUnpFS7qEhTpNJl9t,"Sobrenatural (feat. FARIANA)","Impulso","Dvicio;FARIANA",2020-03-19,178613,34,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"dembow,urbano latino","Sony Music Entertainment",0.772,0.699,7,-4.705,1,0.0459,0.368,0,0.101,0.838,125.962,4
spotify:track:2vvdTrdryjsl8DmPIMDWZU,"EL BAÑO","EL BAÑO","Enrique Iglesias;Bad Bunny",2018-01-12,214520,63,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"pop latino,latina,reggaetón,trap latino,urbano latino","RCA Records/Sony Music International/Sony Music Latin",0.71,0.888,6,-3.036,0,0.0382,0.259,0,0.0969,0.626,90.009,4
spotify:track:2reL9PAUza4PUtbjqW1fRf,"Dolerme","Dolerme","ROSALÍA",2020-03-24,143975,59,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"latina","Columbia",0.545,0.478,8,-7.035,0,0.0559,0.785,0.00278,0.123,0.318,173.746,4
spotify:track:4UMCpYrmgZv9CsyLvrws4F,"El del Medio de los Chichos","Estopa","Estopa",1999-10-18,227013,56,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,flamenco pop","Ariola",0.603,0.842,9,-8.393,0,0.0466,0.14,0,0.199,0.741,90.447,4
spotify:track:5qtcm02ln28nPGfFonT9ZH,"Empiezo a Recordarte","Palabra de Mujer","Monica Naranjo",1997-04-15,248200,59,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"pop latino","Epic",0.507,0.569,11,-4.599,1,0.0264,0.412,0,0.345,0.305,132.839,4
spotify:track:4VRP8DfxO2qQOZrnbaj324,"Enamorate","Justo Ahora","Dvicio",2014-09-08,194893,51,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Ariola",0.665,0.843,0,-4.215,1,0.0355,0.285,0,0.422,0.78,93.993,4
spotify:track:3by1RwAsoZ6nNoMOCy11LM,"Superpoderes","Nuclear","Leiva",2019-03-22,179117,54,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.346,0.744,2,-5.622,1,0.0322,0.00106,0.00000106,0.0961,0.382,175.642,4
spotify:track:1G0mTAZcpoU1vKcLO8lb0n,"Guerra Fria","Guerra Fria","Malú",2010-05-08,240693,32,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco pop,flamenco","Ariola",0.577,0.631,2,-3.979,1,0.0297,0.645,0,0.155,0.431,125.944,4
